Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number
GCA_009670325.1_ASM967032v1_genomic	NA	NA	2.35e-08	grey	5.778399999999998e-05	144	42054	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722881	KEEP: Assembly Modern	0
GCA_009670355.1_ASM967035v1_genomic	NA	NA	2.35e-08	grey	5.778399999999998e-05	145	42055	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722882	KEEP: Assembly Modern	0
NODE290	0.0	7.0	2.35e-08	black	5.7736999999999986e-05	150.23820304870605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE291	77.7	100.0	2.346e-07	black	5.7971599999999986e-05	146.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670005.1_ASM967000v1_genomic	NA	NA	2.346e-07	grey	5.8206199999999985e-05	146	42079	1995	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722902	KEEP: Assembly Modern	0
NODE293	0.0	46.0	2.35e-08	black	5.799509999999998e-05	147.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669765.1_ASM966976v1_genomic	NA	NA	2.35e-08	grey	5.801859999999998e-05	147	42093	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722913	KEEP: Assembly Modern	0
NODE295	0.0	11.0	2.35e-08	black	5.801859999999998e-05	148.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670465.1_ASM967046v1_genomic	NA	NA	2.35e-08	grey	5.804209999999998e-05	148	42045	1984	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722873	KEEP: Assembly Modern	0
GCA_009670705.1_ASM967070v1_genomic	NA	NA	2.35e-08	grey	5.804209999999998e-05	149	42027	1972	-49	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722860	KEEP: Assembly Modern	0
NODE298	0.0	4.0	2.35e-08	black	5.7760499999999983e-05	153.6014060974121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE299	0.0	20.0	2.35e-08	black	5.778399999999998e-05	150.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009667885.1_ASM966788v1_genomic	NA	NA	2.35e-08	grey	5.780749999999998e-05	150	42053	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722880	KEEP: Assembly Modern	0
GCA_009670865.1_ASM967086v1_genomic	NA	NA	2.35e-08	grey	5.780749999999998e-05	151	42012	1971	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722853	KEEP: Assembly Modern	0
NODE302	0.0	21.0	2.35e-08	black	5.778399999999998e-05	156.70281219482422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE303	77.9	100.0	2.346e-07	black	5.801859999999998e-05	152.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670715.1_ASM967071v1_genomic	NA	NA	2.35e-08	grey	5.804209999999998e-05	152	42022	1977	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722859	KEEP: Assembly Modern	0
NODE305	0.0	49.0	2.35e-08	black	5.804209999999998e-05	153.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670575.1_ASM967057v1_genomic	NA	NA	2.35e-08	grey	5.8065599999999975e-05	153	42038	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722867	KEEP: Assembly Modern	0
NODE307	0.0	22.0	2.35e-08	black	5.8065599999999975e-05	154.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670625.1_ASM967062v1_genomic	NA	NA	2.35e-08	grey	5.808909999999997e-05	154	42037	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722866	KEEP: Assembly Modern	0
GCA_009670775.1_ASM967077v1_genomic	NA	NA	2.35e-08	grey	5.808909999999997e-05	155	42021	1977	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722858	KEEP: Assembly Modern	0
NODE310	79.2	100.0	2.346e-07	black	5.801859999999998e-05	160.53062438964844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670485.1_ASM967048v1_genomic	NA	NA	2.35e-08	grey	5.804209999999998e-05	156	42044	1984	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722872	KEEP: Assembly Modern	0
NODE312	0.0	15.0	2.35e-08	black	5.804209999999998e-05	165.06124877929688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE313	0.0	5.0	2.35e-08	black	5.8065599999999975e-05	159.373046875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE314	0.0	3.0	2.35e-08	black	5.808909999999997e-05	157.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669955.1_ASM966995v1_genomic	NA	NA	2.35e-08	grey	5.811259999999997e-05	157	42084	2000	-21	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722906	KEEP: Assembly Modern	0
NODE316	0.0	4.0	2.35e-08	black	5.811259999999997e-05	158.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669555.1_ASM966955v1_genomic	NA	NA	2.35e-08	grey	5.813609999999997e-05	158	42123	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722924	KEEP: Assembly Modern	0
GCA_009670395.1_ASM967039v1_genomic	NA	NA	2.346e-07	grey	5.834719999999997e-05	159	42047	1984	-37	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722875	KEEP: Assembly Modern	0
NODE319	NA	NA	2.35e-08	black	5.808909999999997e-05	160.99609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670105.1_ASM967010v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	160	42068	1989	-32	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722893	KEEP: Assembly Modern	0
NODE321	NA	NA	0.0	black	5.808909999999997e-05	161.9921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670585.1_ASM967058v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	161	42034	1982	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722865	KEEP: Assembly Modern	0
NODE323	NA	NA	0.0	black	5.808909999999997e-05	162.984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669835.1_ASM966983v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	162	42089	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722910	KEEP: Assembly Modern	0
NODE325	NA	NA	0.0	black	5.808909999999997e-05	163.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670345.1_ASM967034v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	163	42057	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722884	KEEP: Assembly Modern	0
NODE327	NA	NA	0.0	black	5.808909999999997e-05	164.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669905.1_ASM966990v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	164	42085	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722907	KEEP: Assembly Modern	0
NODE329	NA	NA	0.0	black	5.808909999999997e-05	165.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669845.1_ASM966984v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	165	42088	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722909	KEEP: Assembly Modern	0
NODE331	NA	NA	0.0	black	5.808909999999997e-05	166.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670205.1_ASM967020v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	166	42064	1988	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722891	KEEP: Assembly Modern	0
NODE333	NA	NA	0.0	black	5.808909999999997e-05	167.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009667945.1_ASM966794v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	167	42051	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722878	KEEP: Assembly Modern	0
GCA_009670785.1_ASM967078v1_genomic	NA	NA	0.0	grey	5.808909999999997e-05	168	42016	1976	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722856	KEEP: Assembly Modern	0
NODE336	0.0	4.0	2.35e-08	black	5.8065599999999975e-05	170.74945068359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669665.1_ASM966966v1_genomic	NA	NA	2.35e-08	grey	5.808909999999997e-05	169	42110	2002	-19	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722918	KEEP: Assembly Modern	0
NODE338	0.0	4.0	2.35e-08	black	5.808909999999997e-05	172.4989013671875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE339	0.0	8.0	2.35e-08	black	5.811259999999997e-05	170.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669605.1_ASM966960v1_genomic	NA	NA	2.346e-07	grey	5.834719999999997e-05	170	42117	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722922	KEEP: Assembly Modern	0
GCA_009670765.1_ASM967076v1_genomic	NA	NA	2.35e-08	grey	5.813609999999997e-05	171	42020	1977	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722857	KEEP: Assembly Modern	0
NODE342	0.0	4.0	2.35e-08	black	5.811259999999997e-05	174.497802734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE343	72.3	7.0	2.35e-08	black	5.813609999999997e-05	172.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323365.1_ASM32336v1_genomic	NA	NA	2.346e-07	grey	5.8370699999999966e-05	172	42013	1971	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403002	KEEP: Assembly Modern Cui 2013 Keller 2019	0
GCA_009670415.1_ASM967041v1_genomic	NA	NA	2.098e-07	grey	5.8345899999999966e-05	173	42050	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722877	KEEP: Assembly Modern	0
NODE346	0.0	4.0	2.35e-08	black	5.813609999999997e-05	176.49560546875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE347	75.5	10.0	2.35e-08	black	5.8159599999999964e-05	174.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009667935.1_ASM966793v1_genomic	NA	NA	2.1e-07	grey	5.8369599999999964e-05	174	42056	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722883	KEEP: Assembly Modern	0
GCA_009667985.1_ASM966798v1_genomic	NA	NA	2.346e-07	grey	5.8394199999999963e-05	175	42049	1986	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722876	KEEP: Assembly Modern	0
NODE350	0.0	4.0	2.35e-08	black	5.8159599999999964e-05	178.4912109375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670675.1_ASM967067v1_genomic	NA	NA	2.35e-08	grey	5.818309999999996e-05	176	42029	1980	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722862	KEEP: Assembly Modern	0
NODE352	0.0	4.0	2.35e-08	black	5.818309999999996e-05	180.982421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE353	NA	NA	2.35e-08	black	5.820659999999996e-05	177.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669925.1_ASM966992v1_genomic	NA	NA	0.0	grey	5.820659999999996e-05	177	42083	1999	-22	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722905	KEEP: Assembly Modern	0
NODE355	NA	NA	0.0	black	5.820659999999996e-05	178.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669875.1_ASM966987v1_genomic	NA	NA	0.0	grey	5.820659999999996e-05	178	42086	2001	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722908	KEEP: Assembly Modern	0
NODE357	NA	NA	0.0	black	5.820659999999996e-05	179.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669805.1_ASM966980v1_genomic	NA	NA	0.0	grey	5.820659999999996e-05	179	42092	1980	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722912	KEEP: Assembly Modern	0
NODE359	NA	NA	0.0	black	5.820659999999996e-05	180.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670835.1_ASM967083v1_genomic	NA	NA	0.0	grey	5.820659999999996e-05	180	42015	1976	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722855	KEEP: Assembly Modern	0
NODE361	NA	NA	0.0	black	5.820659999999996e-05	181.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669545.1_ASM966954v1_genomic	NA	NA	0.0	grey	5.820659999999996e-05	181	42126	2006	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722925	KEEP: Assembly Modern	0
GCA_009670545.1_ASM967054v1_genomic	NA	NA	0.0	grey	5.820659999999996e-05	182	42040	1983	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722869	KEEP: Assembly Modern	0
NODE364	0.0	4.0	2.35e-08	black	5.820659999999996e-05	183.99609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669565.1_ASM966956v1_genomic	NA	NA	2.35e-08	grey	5.8230099999999956e-05	183	42118	2005	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722923	KEEP: Assembly Modern	0
NODE366	0.0	5.0	2.35e-08	black	5.8230099999999956e-05	184.9921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670605.1_ASM967060v1_genomic	NA	NA	2.35e-08	grey	5.825359999999995e-05	184	42033	1982	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722864	KEEP: Assembly Modern	0
NODE368	92.2	100.0	4.692e-07	black	5.8699299999999955e-05	185.984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670235.1_ASM967023v1_genomic	NA	NA	2.346e-07	grey	5.8933899999999954e-05	185	42062	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722889	KEEP: Assembly Modern	0
NODE370	0.0	51.0	2.35e-08	black	5.872279999999995e-05	186.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009667925.1_ASM966792v1_genomic	NA	NA	2.35e-08	grey	5.874629999999995e-05	186	42060	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722887	KEEP: Assembly Modern	0
NODE372	0.0	11.0	2.35e-08	black	5.874629999999995e-05	187.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009669725.1_ASM966972v1_genomic	NA	NA	2.35e-08	grey	5.876979999999995e-05	187	42102	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722917	KEEP: Assembly Modern	0
NODE374	0.0	14.0	2.35e-08	black	5.876979999999995e-05	188.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670185.1_ASM967018v1_genomic	NA	NA	2.35e-08	grey	5.8793299999999944e-05	188	42065	1988	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722892	KEEP: Assembly Modern	0
NODE376	0.0	61.0	2.35e-08	black	5.8793299999999944e-05	189.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670285.1_ASM967028v1_genomic	NA	NA	2.35e-08	grey	5.881679999999994e-05	189	42059	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722886	KEEP: Assembly Modern	0
NODE378	NA	NA	2.35e-08	black	5.881679999999994e-05	190.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009670225.1_ASM967022v1_genomic	NA	NA	0.0	grey	5.881679999999994e-05	190	42063	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722890	KEEP: Assembly Modern	0
GCA_009670305.1_ASM967030v1_genomic	NA	NA	0.0	grey	5.881679999999994e-05	191	42058	1987	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN07722885	KEEP: Assembly Modern	0
NODE381	99.0	100.0	2.0605e-06	red	4.8652599999999996e-05	212.39823862573766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE382	94.8	100.0	1.1988e-06	black	4.9851399999999995e-05	193.8515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA1061800	NA	NA	1.0021e-06	grey	5.08535e-05	192	DA101	[214:261]	[-1807:-1760]	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT4	SAMEA1061800	KEEP: SRA Ancient	0
NODE384	100.0	100.0	1.03129e-05	red	6.0164299999999996e-05	195.703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE385	43.4	85.0	2.35e-08	black	6.018779999999999e-05	193.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661365	NA	NA	2.35e-08	grey	6.021129999999999e-05	193	EDI004	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661365	KEEP: SRA Ancient	0
NODE387	74.4	100.0	2.079e-07	black	6.0395699999999995e-05	194.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661363	NA	NA	2.35e-08	grey	6.041919999999999e-05	194	EDI001	[474:637]	[-1547:-1384]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661363	KEEP: SRA Ancient	0
SAMEA5661364	NA	NA	2.35e-08	grey	6.041919999999999e-05	195	EDI003	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661364	KEEP: SRA Ancient	0
NODE390	90.6	100.0	7.9e-07	black	6.095429999999999e-05	197.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661384	NA	NA	2.35e-08	grey	6.097779999999999e-05	196	VAL001	[432:610]	[-1589:-1411]	Spain	Valencia Community	39.3260685	-4.8379791	39.5512643	-0.4606894950837572	Antiqua	0.ANT	0.ANT4	SAMEA5661384	KEEP: SRA Ancient	0
NODE392	84.7	100.0	3.767e-07	black	6.1331e-05	199.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE393	0.0	85.0	2.35e-08	black	6.13545e-05	197.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661385	NA	NA	2.346e-07	grey	6.15891e-05	197	PET004	[434:600]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661385	KEEP: SRA Ancient	0
NODE395	100.0	100.0	4.0422e-06	red	6.53967e-05	198.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661367	NA	NA	2.346e-07	grey	6.56313e-05	198	LSD001	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603353999999996	1.8883334999999999	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661367	KEEP: SRA Ancient	0
SAMEA5661372	NA	NA	2.346e-07	grey	6.56313e-05	199	LSD020	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603353999999996	1.8883334999999999	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661372	KEEP: SRA Ancient	0
NODE398	76.4	100.0	2.346e-07	black	6.15656e-05	200.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA4354665	NA	NA	2.35e-08	grey	6.15891e-05	200	AE1175	[426:571]	[-1595:-1450]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA4354665	KEEP: SRA Ancient	0
NODE400	0.0	74.0	2.35e-08	black	6.15891e-05	201.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661389	NA	NA	2.35e-08	grey	6.161260000000001e-05	201	UNT003	[433:599]	[-1588:-1422]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661389	KEEP: SRA Ancient	0
NODE402	0.0	78.0	2.35e-08	black	6.161260000000001e-05	202.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661360	NA	NA	2.35e-08	grey	6.163610000000001e-05	202	DIT003	[428:595]	[-1593:-1426]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661360	KEEP: SRA Ancient	0
SAMEA5661390	NA	NA	2.35e-08	grey	6.163610000000001e-05	203	UNT004	[419:537]	[-1602:-1484]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661390	KEEP: SRA Ancient	0
NODE405	100.0	100.0	5.9355e-06	red	5.458809999999999e-05	230.94491475147532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE406	0.0	84.0	2.35e-08	black	5.461159999999999e-05	206.109375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE407	100.0	100.0	3.519e-06	red	5.813059999999999e-05	204.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000169675.1_ASM16967v1_genomic	NA	NA	2.35e-08	grey	5.8154099999999986e-05	204	B42003004	2003	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02404401	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	0
GCA_000320465.1_ASM32046v1_genomic	NA	NA	2.35e-08	grey	5.8154099999999986e-05	205	2330	2003	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02402994	KEEP: Assembly Modern Cui 2013 Keller 2019	0
NODE410	100.0	100.0	6.5959e-06	red	6.120749999999999e-05	207.71875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE411	94.9	100.0	9.384e-07	black	6.214589999999999e-05	206.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002412245.1_Y.pestis_A-1691_genomic	NA	NA	3.7833e-06	grey	6.592919999999999e-05	206	A-1691	1971	-50	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN05150065	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0
GCA_003074595.1_ASM307459v1_genomic	NA	NA	2.35e-08	grey	6.21694e-05	207	262	1967	-54	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN08866640	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0
NODE414	96.2	100.0	9.384e-07	red	6.214589999999999e-05	208.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
