Sample	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar
GCA_003074355.1_ASM307435v1_genomic	1240	1967	-53	Azerbaijan	Fizuli District	40.3936294	47.7872508	39.58356755	47.38069980839441	Medievalis
GCA_003074315.1_ASM307431v1_genomic	I-3223	1987	-33	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	Antiqua
GCA_003074295.1_ASM307429v1_genomic	244	1967	-53	Kazakhstan	Kyzylorda Province	47.2286086	65.2093197	44.857548	65.493294	Medievalis
GCA_003074275.1_ASM307427v1_genomic	C-627	1986	-34	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.4428286	43.4204809	NA
GCA_003074235.1_ASM307423v1_genomic	I-3244	1988	-32	Mongolia	Bayan-Olgii	46.8250388	103.8499736	48.5470083	89.8549358	NA
GCA_003074215.1_ASM307421v1_genomic	349	2015	-5	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	NA
GCA_003074195.1_ASM307419v1_genomic	337	2015	-5	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	NA
GCA_003074155.1_ASM307415v1_genomic	338	2015	-5	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua
GCA_003085995.1_ASM308599v1_genomic	1906	2014	-6	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis
GCA_002412255.1_Y.pestis_A-1836_genomic	A-1836	1983	-37	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Antiqua
GCA_003086015.1_ASM308601v1_genomic	M-1944	2012	-8	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	NA
GCA_003085935.1_ASM308593v1_genomic	835	1958	-62	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica
GCA_003085975.1_ASM308597v1_genomic	1530	2014	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	NA
GCA_003086055.1_ASM308605v1_genomic	595	2014	-6	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis
GCA_003085955.1_ASM308595v1_genomic	1313	2014	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica
GCA_003085895.1_ASM308589v1_genomic	I-2998	1982	-38	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica
GCA_002412245.1_Y.pestis_A-1691_genomic	A-1691	1971	-49	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Antiqua
GCA_002412225.1_Y.pestis_A-1486_genomic	A-1486	1966	-54	Kyrgyzstan	Osh Region	41.5089324	74.724091	40.1537925	73.35273504013051	Antiqua
GCA_003085875.1_ASM308587v1_genomic	M-986	1975	-45	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica
GCA_002412235.1_Y.pestis_A-1249_genomic	A-1249	1970	-50	Tajikistan	Sughd Province	38.6281733	70.8156541	39.3548602	68.8268012	Hissarica
GCA_003085915.1_ASM308591v1_genomic	517	2014	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua
GCA_002412305.1_Y.pestis_A-1809_genomic	A-1809	1980	-40	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.445186899999996	72.14310491939636	Medievalis
GCA_003086095.1_ASM308609v1_genomic	M-1524	1993	-27	Kazakhstan	Shymkent	47.2286086	65.2093197	42.3146962	69.5883282	NA
GCA_003086115.1_ASM308611v1_genomic	A-1920	1988	-32	Kazakhstan	Almaty Region	47.2286086	65.2093197	45.2351691	77.2741871	NA
GCA_003086075.1_ASM308607v1_genomic	A-1825	1983	-37	Uzbekistan	Navoiy Region	41.32373	63.9528098	42.0	64.0	Medievalis
GCA_003086035.1_ASM308603v1_genomic	2751-55	2012	-8	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica
GCA_001693595.1_ASM169359v1_genomic	Cadman	2016	-4	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	NA
GCA_003085855.1_ASM308585v1_genomic	M-1773	2002	-18	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis
GCA_000835005.1_ASM83500v1_genomic	Nairobi	1985	-35	Kenya	Nairobi	1.4419683	38.4313975	-1.3031689499999999	36.826061224105075	Antiqua
GCA_000834985.1_ASM83498v1_genomic	Pestoides G	[1950:1984]	[-70:-36]	NA	NA	NA	NA	NA	NA	NA
GCA_001559935.1_ASM155993v1_genomic	KM918	1989	-31	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.4428286	43.4204809	Medievalis
GCA_001509855.1_ASM150985v1_genomic	Yp2126	2011	-9	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.7632755	NA
GCA_001509865.1_ASM150986v1_genomic	Yp1945	2009	-11	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.5120986	NA
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	M-1453	1991	-29	Kazakhstan	Atyrau	47.2286086	65.2093197	47.6605827	50.806203	Medievalis
GCA_001617805.1_Yersinia_pestis_173_genomic	173	1978	-42	Kazakhstan	Mangystau Province	47.2286086	65.2093197	43.3338178	52.853191129087136	Medievalis
GCA_001617785.1_Yersinia_pestis_M-549_genomic	M-549	1977	-43	Turkmenistan	Balkan	39.3763807	59.3924609	39.9353714	54.9120055	Medievalis
GCA_001617715.1_Yersinia_pestis_M-519_genomic	M-519	1967	-53	Turkmenistan	Balkan	39.3763807	59.3924609	39.9353714	54.9120055	Medievalis
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	M-1763	2002	-18	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	NA
GCA_001613895.1_ASM161389v1_genomic	KM-816	1990	-30	Turkmenistan	Balkan	39.3763807	59.3924609	39.9353714	54.9120055	NA
GCA_001613885.1_ASM161388v1_genomic	M-978	1990	-30	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis
GCA_001613865.1_ASM161386v1_genomic	1116-D	1971	-49	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682	Medievalis
GCA_001601285.1_ASM160128v1_genomic	I-1996	1970	-50	Russia	Zabaykalsky Krai	64.6863136	97.7453061	52.248521	115.956325	Antiqua
GCA_001601735.1_ASM160173v1_genomic	A-1815	1980	-40	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.445186899999996	72.14310491939636	Talassica
GCA_001601675.1_ASM160167v1_genomic	C-741	1999	-21	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944228	Caucasica
GCA_001595585.1_ASM159558v1_genomic	M-1864	2009	-11	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis
GCA_000754785.1_YAU_genomic	CO92	1992	-28	United States of America	Colorado	39.7837304	-100.4458825	38.7251776	-105.6077167	NA
GCA_000834925.1_ASM83492v1_genomic	Pestoides B	[1950:1984]	[-70:-36]	NA	NA	NA	NA	NA	NA	NA
GCA_000834755.1_ASM83475v1_genomic	A1122	1939	-81	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.7559974	Orientalis
GCA_000834905.1_ASM83490v1_genomic	Java9	1957	-63	Indonesia	Central Java	-2.4833826	117.8902853	-5.6259648	110.37164897312938	Orientalis
GCA_000834235.1_ASM83423v1_genomic	PBM19	[1950:2000]	[-70:-20]	NA	NA	NA	NA	NA	NA	NA
GCA_001293415.1_ASM129341v1_genomic	CO92	1992	-28	United States of America	Colorado	39.7837304	-100.4458825	38.7251776	-105.6077167	Orientalis
GCA_000834315.1_ASM83431v1_genomic	Pestoides F	[1950:1984]	[-70:-36]	NA	NA	NA	NA	NA	NA	NA
GCA_000970105.1_ASM97010v1_genomic	KIM 5	2007	-13	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis
GCA_001188735.1_ASM118873v1_genomic	1045	[1961:1976]	[-59:-44]	Azerbaijan	Baku	40.3936294	47.7872508	40.3754434	49.8326748	Medievalis
GCA_001188795.1_ASM118879v1_genomic	3067	[1966:1997]	[-54:-23]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_001188775.1_ASM118877v1_genomic	3770	[1966:1997]	[-54:-23]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_001188755.1_ASM118875v1_genomic	8787	1992	-28	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_001188325.1_YPY_1_genomic	14735	[1961:1976]	[-59:-44]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_001188335.1_DYA_1_genomic	1670	[1950:2000]	[-70:-20]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_001188815.1_ASM118881v1_genomic	2944	1975	-45	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.4428286	43.4204809	Medievalis
GCA_001261975.1_YPW_8_IHQD_genomic	KIM 10v	[1968:2015]	[-52:-5]	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis
GCA_001261985.1_YPW_3_IHQD_genomic	EV76D	[1926:2015]	[-94:-5]	Madagascar	NA	-18.9249604	46.4416422	NA	NA	Orientalis
GCA_001188935.1_ASM118893v1_genomic	1413	[1966:1997]	[-54:-23]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_001188715.1_ASM118871v1_genomic	1522	[1961:1976]	[-59:-44]	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica
GCA_001188695.1_ASM118869v1_genomic	1412	[1966:1997]	[-54:-23]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_000006645.1_ASM664v1_genomic	KIM 10+	1968	-52	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis
GCA_000022845.1_ASM2284v1_genomic	Z176003	1976	-44	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Orientalis
GCA_000022825.1_ASM2282v1_genomic	D182038	1982	-38	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000022805.1_ASM2280v1_genomic	D106004	2006	-14	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000222975.1_ASM22297v1_genomic	A1122	1939	-81	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.7559974	Orientalis
GCA_000186725.1_ASM18672v1_genomic	Harbin35	1940	-80	China	Heilongjiang	35.000074	104.999927	48.0000047	127.999992	Antiqua
GCA_000007885.1_ASM788v1_genomic	91001	1970	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Microtus
GCA_000016445.1_ASM1644v1_genomic	Pestoides F	[1950:1984]	[-70:-36]	NA	NA	NA	NA	NA	NA	NA
GCA_000013825.1_ASM1382v1_genomic	Antiqua	1965	-55	Democratic Republic of the Congo	NA	-2.9814344	23.8222636	NA	NA	Antiqua
GCA_000475155.2_YP24H_v2_genomic	24H	1998	-22	India	Tamil Nadu	22.3511148	78.6677428	10.9094334	78.3665347	NA
GCA_000475115.2_YP113_v2_genomic	113	1994	-26	India	Gujarat	22.3511148	78.6677428	22.3850008	71.7452633	NA
GCA_000475095.2_YP009_v2_genomic	9	1994	-26	India	Gujarat	22.3511148	78.6677428	22.3850008	71.7452633	NA
GCA_000475135.2_YPS03_v2_genomic	S3	2002	-18	India	Himachal Pradesh	22.3511148	78.6677428	31.81676015	77.34932051968858	NA
GCA_000705315.1_EDB10_058v1_genomic	EBD10-058	2010	-10	Canada	Saskatchewan	61.0666922	-107.9917071	55.5321257	-106.1412243	Orientalis
GCA_000324805.2_EV76-CN_genomic	EV76	1926	-94	Madagascar	NA	-18.9249604	46.4416422	NA	NA	Orientalis
GCA_000182705.1_ASM18270v1_genomic	KIM D27	[1968:1998]	[-52:-22]	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis
GCA_000834885.1_ASM83488v1_genomic	Nicholisk 41	2008	-12	China	Heilongjiang	35.000074	104.999927	48.0000047	127.999992	Antiqua
GCA_000269245.1_ASM26924v1_genomic	PY-113	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269465.1_ASM26946v1_genomic	PY-101	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000269165.1_ASM26916v1_genomic	PY-98	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268705.1_ASM26870v1_genomic	PY-32	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268505.1_ASM26850v1_genomic	PY-16	2009	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268645.1_ASM26864v1_genomic	PY-15	2009	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000268465.1_ASM26846v1_genomic	PY-13	2008	-12	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268625.1_ASM26862v1_genomic	PY-12	2008	-12	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268605.1_ASM26860v1_genomic	PY-11	2007	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268445.1_ASM26844v1_genomic	PY-10	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268425.1_ASM26842v1_genomic	PY-09	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_000268405.1_ASM26840v1_genomic	PY-08	2006	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	NA
GCA_001188675.1_ASM118867v1_genomic	790	[1961:1976]	[-59:-44]	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua
GCA_000590535.1_EV_NIIEG_genomic	EV NIIEG	1941	-79	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	NA
GCA_000311885.1_ASM31188v1_genomic	INS	2010	-10	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	NA
GCA_000255855.1_ASM25585v1_genomic	AS200902147	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000255835.1_ASM25583v1_genomic	BA200902009	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000255815.1_ASM25581v1_genomic	BA200901990	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000255735.1_ASM25573v1_genomic	BA200901799	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000255795.1_ASM25579v1_genomic	BA200901703	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000255755.1_ASM25575v1_genomic	AS200901539	2009	-11	United States of America	Nevada	39.7837304	-100.4458825	39.5158825	-116.8537227	Orientalis
GCA_000255895.1_ASM25589v1_genomic	AS200901509	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000255875.1_ASM25587v1_genomic	AS200901434	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000255775.1_ASM25577v1_genomic	AS200901156	2009	-11	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis
GCA_000182545.1_ASM18254v1_genomic	Pestoides A	[1950:1984]	[-70:-36]	NA	NA	NA	NA	NA	NA	NA
GCA_000182485.1_ASM18248v1_genomic	Nepal516	1967	-53	Nepal	Gandaki Pradesh	28.1083929	84.0917139	28.384096200000002	84.03632755245305	Antiqua
GCA_000181455.2_ASM18145v2_genomic	CA88-4125	1988	-32	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.7559974	Orientalis
GCA_000325485.1_ASM32548v1_genomic	YN663	1982	-38	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000325465.1_ASM32546v1_genomic	YN472	1957	-63	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000325445.1_ASM32544v1_genomic	YN2588	2000	-20	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis
GCA_000325425.1_ASM32542v1_genomic	YN2551	2002	-18	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000325405.1_ASM32540v1_genomic	YN2179	1995	-25	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis
GCA_000325385.1_ASM32538v1_genomic	YN1683	1977	-43	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000325365.1_ASM32536v1_genomic	YN1065	1954	-66	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000325345.1_ASM32534v1_genomic	SHAN12	2006	-14	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis
GCA_000325325.1_ASM32532v1_genomic	SHAN11	2006	-14	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis
GCA_000325305.1_ASM32530v1_genomic	MGJZ9	1998	-22	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua
GCA_000325285.1_ASM32528v1_genomic	MGJZ7	1997	-23	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Antiqua
GCA_000325265.1_ASM32526v1_genomic	MGJZ6	1997	-23	Mongolia	Dornogovi	46.8250388	103.8499736	44.4179637	109.7783753	Antiqua
GCA_000325245.1_ASM32524v1_genomic	MGJZ3	1980	-40	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua
GCA_000325225.1_ASM32522v1_genomic	MGJZ12	2002	-18	Mongolia	Bayan-Olgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua
GCA_000325205.1_ASM32520v1_genomic	MGJZ11	2000	-20	Mongolia	Bayan-Olgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua
GCA_000325185.1_ASM32518v1_genomic	M0000002	2001	-19	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus
GCA_000325165.1_ASM32516v1_genomic	K21985002	1985	-35	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000325145.1_ASM32514v1_genomic	K1973002	1973	-47	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000325125.1_ASM32512v1_genomic	J1978002	1978	-42	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis
GCA_000325105.1_ASM32510v1_genomic	J1963002	1963	-57	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Medievalis
GCA_000325085.1_ASM32508v1_genomic	I2001001	2001	-19	China	Shaanxi	35.000074	104.999927	36.0	109.0	Medievalis
GCA_000325065.1_ASM32506v1_genomic	I1994006	1994	-26	China	Hebei	35.000074	104.999927	39.0000001	116.0	Medievalis
GCA_000325045.1_ASM32504v1_genomic	I1991001	1991	-29	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis
GCA_000325025.1_ASM32502v1_genomic	I1970005	1970	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis
GCA_000325005.1_ASM32500v1_genomic	I1969003	1969	-51	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis
GCA_000324985.1_ASM32498v1_genomic	I160001	1987	-33	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis
GCA_000324965.1_ASM32496v1_genomic	H1959004	1959	-61	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua
GCA_000324945.1_ASM32494v1_genomic	H1958004	1958	-62	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Medievalis
GCA_000324925.1_ASM32492v1_genomic	G8786	[1950:2000]	[-70:-20]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica
GCA_000324905.1_ASM32490v1_genomic	G1996010	1996	-24	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000324885.1_ASM32488v1_genomic	G1996006	1996	-24	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000324865.1_ASM32486v1_genomic	F1984001	1984	-36	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000324845.1_ASM32484v1_genomic	F1954001	1954	-66	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua
GCA_000324825.1_ASM32482v1_genomic	F1946001	1946	-74	China	Fujian	35.000074	104.999927	26.5450001	117.842778	Orientalis
GCA_000324765.1_ASM32476v1_genomic	E1977001	1977	-43	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua
GCA_000324745.1_ASM32474v1_genomic	D1991004	1991	-29	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000324725.1_ASM32472v1_genomic	D1982001	1982	-38	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua
GCA_000324705.1_ASM32470v1_genomic	D1964002	1964	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000324685.1_ASM32468v1_genomic	D1964001	1964	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000324665.1_ASM32466v1_genomic	CMCCN010025	2000	-20	China	Sichuan Province	35.000074	104.999927	45.8218962	16.02148246137324	Microtus
GCA_000324645.1_ASM32464v1_genomic	CMCCK110001	1991	-29	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000324625.1_ASM32462v1_genomic	CMCCK100001	1991	-29	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000324605.1_ASM32460v1_genomic	CMCC99103	1970	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis
GCA_000324585.1_ASM32458v1_genomic	CMCC96007	1989	-31	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000324565.1_ASM32456v1_genomic	CMCC96001	1957	-63	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000324545.1_ASM32454v1_genomic	CMCC95001	1970	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000324525.1_ASM32452v1_genomic	CMCC93014	1970	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Microtus
GCA_000324505.1_ASM32450v1_genomic	CMCC92010	1971	-49	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000324485.1_ASM32448v1_genomic	CMCC92004	1957	-63	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis
GCA_000324465.1_ASM32446v1_genomic	CMCC91090	1970	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Microtus
GCA_000324445.1_ASM32444v1_genomic	CMCC90027	1970	-50	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis
GCA_000324425.1_ASM32442v1_genomic	CMCC87001	1982	-38	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis
GCA_000324405.1_ASM32440v1_genomic	CMCC84046	1984	-36	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua
GCA_000324385.1_ASM32438v1_genomic	CMCC84038	1982	-38	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua
GCA_000324365.1_ASM32436v1_genomic	CMCC84033	1979	-41	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua
GCA_000324345.1_ASM32434v1_genomic	CMCC8211	1982	-38	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000324325.1_ASM32432v1_genomic	CMCC71001	1961	-59	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua
GCA_000324305.1_ASM32430v1_genomic	CMCC67001	1959	-61	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000324285.1_ASM32428v1_genomic	CMCC640047	1964	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000324265.1_ASM32426v1_genomic	CMCC64001	1957	-63	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000324245.1_ASM32424v1_genomic	CMCC51020	1954	-66	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua
GCA_000324225.1_ASM32422v1_genomic	CMCC49003	1976	-44	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000324205.1_ASM32420v1_genomic	CMCC43032	1980	-40	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000324185.1_ASM32418v1_genomic	CMCC42007	1967	-53	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000324165.1_ASM32416v1_genomic	CMCC38001	1979	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000324145.1_ASM32414v1_genomic	CMCC348002	1998	-22	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000324125.1_ASM32412v1_genomic	CMCC347001	1996	-24	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000324105.1_ASM32410v1_genomic	CMCC31004	1990	-30	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua
GCA_000324085.1_ASM32408v1_genomic	CMCC27002	1991	-29	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000324065.1_ASM32406v1_genomic	CMCC21106	2001	-19	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua
GCA_000324045.1_ASM32404v1_genomic	CMCC18019	2001	-19	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus
GCA_000324025.1_ASM32402v1_genomic	CMCC125002	1964	-56	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis
GCA_000324005.1_ASM32400v1_genomic	CMCC12003	1961	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Medievalis
GCA_000323985.1_ASM32398v1_genomic	CMCC114001	1952	-68	China	Fujian	35.000074	104.999927	26.5450001	117.842778	Orientalis
GCA_000323965.1_ASM32396v1_genomic	CMCC11001	1954	-66	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323945.1_ASM32394v1_genomic	CMCC107004	2003	-17	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Medievalis
GCA_000323925.1_ASM32392v1_genomic	CMCC106002	1996	-24	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000323905.1_ASM32390v1_genomic	CMCC104003	1989	-31	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua
GCA_000323885.1_ASM32388v1_genomic	CMCC10012	1964	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
GCA_000323865.1_ASM32386v1_genomic	CMCC05013	1988	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua
