Sample	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample
GCA_002127365.1_ASM212736v1_genomic	C-746	1997	-24	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944228	Caucasica	0.PE	0.PE2	SAMN04992968
GCA_001295055.1_ASM129505v1_genomic	C-666	1989	-32	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.705009816557116	Caucasica	0.PE	0.PE2	SAMN03861513
GCA_001294915.1_ASM129491v1_genomic	C-346	1976	-45	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03861512
GCA_001295025.1_ASM129502v1_genomic	I-2239	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN03861510
GCA_001294905.1_ASM129490v1_genomic	C-291	1971	-50	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.705009816557116	Caucasica	0.PE	0.PE2	SAMN03861503
GCA_001294985.1_ASM129498v1_genomic	C-359	1978	-43	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.705009816557116	Caucasica	0.PE	0.PE2	SAMN03861500
GCA_001295115.1_ASM129511v1_genomic	A-513	1961	-60	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN03861486
GCA_001295065.1_ASM129506v1_genomic	C-267	1969	-52	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.705009816557116	Caucasica	0.PE	0.PE2	SAMN03861484
GCA_001295185.1_ASM129518v1_genomic	C-197	1967	-54	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.705009816557116	Caucasica	0.PE	0.PE2	SAMN03861482
GCA_001294975.1_ASM129497v1_genomic	A-1804	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.445186899999996	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN03861481
GCA_001294965.1_ASM129496v1_genomic	I-3455	2002	-19	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN03839881
GCA_001295045.1_ASM129504v1_genomic	C-290	1971	-50	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03839880
GCA_001295145.1_ASM129514v1_genomic	A-1807	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.445186899999996	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN03839879
GCA_001294885.1_ASM129488v1_genomic	5307-Gis	1979	-42	Tajikistan	Sughd Province	38.6281733	70.8156541	39.3548602	68.8268012	Hissarica	0.PE	0.PE4h	SAMN03839878
GCA_001294805.1_ASM129480v1_genomic	I-3134	1984	-37	Mongolia	Bayankhongor	46.8250388	103.8499736	46.18084675	100.67009765478292	Microtus	0.PE	0.PE4m	SAMN03839877
GCA_001294815.1_ASM129481v1_genomic	C-590	1983	-38	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03839876
GCA_001294825.1_ASM129482v1_genomic	C-537	1984	-37	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944228	Caucasica	0.PE	0.PE2	SAMN03839871
GCA_000950945.1_ASM95094v1_genomic	I-3189	1986	-35	Mongolia	Omnogovi	46.8250388	103.8499736	49.10457325	91.56421013087612	Ulegeica	0.PE	0.PE5	SAMN03256423
GCA_003122795.1_Y.pestis_I-2422_genomic	I-2422	1974	-47	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08866751
GCA_002981995.1_ASM298199v1_genomic	I-2457	1973	-48	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Ulegeica	0.PE	0.PE5	SAMN08625969
GCA_002981925.1_ASM298192v1_genomic	I-2236	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625967
GCA_002981915.1_ASM298191v1_genomic	I-3190	1986	-35	Mongolia	Ömnögovi	46.8250388	103.8499736	43.282363	104.1133864	Ulegeica	0.PE	0.PE5	SAMN08625966
GCA_002981955.1_ASM298195v1_genomic	I-2238	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625965
GCA_002981895.1_ASM298189v1_genomic	I-2231	1972	-49	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Ulegeica	0.PE	0.PE5	SAMN08625964
GCA_001295105.1_ASM129510v1_genomic	C-235	1968	-53	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.705009816557116	Caucasica	0.PE	0.PE2	SAMN03861483
GCA_003074535.1_ASM307453v1_genomic	5M	1952	-69	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Antiqua	0.ANT	0.ANT5	SAMN08866745
GCA_003074595.1_ASM307459v1_genomic	262	1967	-54	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Antiqua	0.ANT	0.ANT5	SAMN08866640
GCA_003074335.1_ASM307433v1_genomic	44	1966	-55	Azerbaijan	Goranboy District	40.3936294	47.7872508	40.606553399999996	46.705009816557116	Medievalis	2.MED	2.MED1	SAMN05225380
GCA_003074255.1_ASM307425v1_genomic	1454	2012	-9	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT	SAMN05225371
GCA_003074175.1_ASM307417v1_genomic	I-3086	1983	-38	Mongolia	Bayankhongor	46.8250388	103.8499736	46.18084675	100.67009765478292	Microtus	0.PE	0.PE4m	SAMN05219216
GCA_002993145.1_ASM299314v1_genomic	1393G	1979	-42	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN08634710
GCA_002529545.1_ASM252954v1_genomic	UC91309	2009	-12	United States of America	Illinois	39.7837304	-100.4458825	40.0796606	-89.4337288	Medievalis	2.MED	2.MED1	SAMN07722810
GCA_002005285.1_ASM200528v1_genomic	195/P	[1898:1950]	[-123:-71]	India	Maharashtra	22.3511148	78.6677428	18.9068356	75.6741579	Antiqua	2.ANT	2.ANT1	SAMN06161235
GCA_003074435.1_ASM307443v1_genomic	KM874	1984	-37	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica	0.PE	0.PE2	SAMN05240958
GCA_003074415.1_ASM307441v1_genomic	3551	1979	-42	Armenia	Gegharkunik Province	40.7696272	44.6736646	40.3030726	45.375739	Caucasica	0.PE	0.PE2	SAMN05225437
GCA_003074395.1_ASM307439v1_genomic	3544	1979	-42	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN05225434
GCA_003074375.1_ASM307437v1_genomic	261	1955	-66	Azerbaijan	Baku	40.3936294	47.7872508	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN05225432
GCA_003074355.1_ASM307435v1_genomic	1240	1967	-54	Azerbaijan	Fizuli District	40.3936294	47.7872508	39.58356755	47.38069980839441	Medievalis	2.MED	2.MED1	SAMN05225431
GCA_003074315.1_ASM307431v1_genomic	I-3223	1987	-34	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	Antiqua	4.ANT	4.ANT	SAMN05225379
GCA_003074295.1_ASM307429v1_genomic	244	1967	-54	Kazakhstan	Kyzylorda Province	47.2286086	65.2093197	44.8426778	65.5036151	Medievalis	2.MED	2.MED1	SAMN05225376
GCA_003074275.1_ASM307427v1_genomic	C-627	1986	-35	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.4428286	43.4204809	Medievalis	2.MED	2.MED0	SAMN05225373
GCA_003074235.1_ASM307423v1_genomic	I-3244	1988	-33	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT	SAMN05225370
GCA_003074215.1_ASM307421v1_genomic	349	2015	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT	SAMN05219223
GCA_003074195.1_ASM307419v1_genomic	337	2015	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT	SAMN05219221
GCA_003074155.1_ASM307415v1_genomic	338	2015	-6	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT	SAMN05219204
GCA_003085995.1_ASM308599v1_genomic	1906	2014	-7	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN05162893
GCA_002412255.1_Y.pestis_A-1836_genomic	A-1836	1983	-38	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Antiqua	0.ANT	0.ANT5	SAMN05162891
GCA_003086015.1_ASM308601v1_genomic	M-1944	2012	-9	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	Antiqua	4.ANT	4.ANT	SAMN05162583
GCA_003085935.1_ASM308593v1_genomic	835	1958	-63	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN05162581
GCA_003085975.1_ASM308597v1_genomic	1530	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Medievalis	2.MED	2.MED1	SAMN05162580
GCA_003086055.1_ASM308605v1_genomic	595	2014	-7	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05162559
GCA_003085955.1_ASM308595v1_genomic	1313	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05150105
GCA_003085895.1_ASM308589v1_genomic	I-2998	1982	-39	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05150068
GCA_002412245.1_Y.pestis_A-1691_genomic	A-1691	1971	-50	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.1707323234642	Antiqua	0.ANT	0.ANT5	SAMN05150065
GCA_002412225.1_Y.pestis_A-1486_genomic	A-1486	1966	-55	Kyrgyzstan	Osh Region	41.5089324	74.724091	40.1537925	73.35273504013051	Antiqua	0.ANT	0.ANT3	SAMN05149973
GCA_003085875.1_ASM308587v1_genomic	M-986	1975	-46	Armenia	Syunik Province	40.7696272	44.6736646	39.3281408	46.1530296	Caucasica	0.PE	0.PE2	SAMN05149970
GCA_002412235.1_Y.pestis_A-1249_genomic	A-1249	1970	-51	Tajikistan	Sughd Province	38.6281733	70.8156541	39.3548602	68.8268012	Hissarica	0.PE	0.PE4h	SAMN05149969
GCA_003085915.1_ASM308591v1_genomic	517	2014	-7	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Antiqua	4.ANT	4.ANT	SAMN05017795
GCA_002412305.1_Y.pestis_A-1809_genomic	A-1809	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.445186899999996	72.14310491939636	Medievalis	2.MED	2.MED1	SAMN05017696
GCA_003086095.1_ASM308609v1_genomic	M-1524	1993	-28	Kazakhstan	Shymkent	47.2286086	65.2093197	42.3146962	69.5883282	Medievalis	2.MED	2.MED1	SAMN05017693
GCA_003086115.1_ASM308611v1_genomic	A-1920	1988	-33	Kazakhstan	Almaty Region	47.2286086	65.2093197	45.2351691	77.2741871	Medievalis	2.MED	2.MED1	SAMN05017652
GCA_003086075.1_ASM308607v1_genomic	A-1825	1983	-38	Uzbekistan	Navoiy Region	41.32373	63.9528098	42.0	64.0	Medievalis	2.MED	2.MED1	SAMN05017610
GCA_003086035.1_ASM308603v1_genomic	2751-55	2012	-9	Russia	Altai Republic	64.6863136	97.7453061	50.7114101	86.8572186	Altaica	0.PE	0.PE4a	SAMN05017606
GCA_001693595.1_ASM169359v1_genomic	Cadman	2016	-5	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN05282282
GCA_003085855.1_ASM308585v1_genomic	M-1773	2002	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05017702
GCA_000835005.1_ASM83500v1_genomic	Nairobi	1985	-36	Kenya	Nairobi	1.4419683	38.4313975	-1.3031689499999999	36.826061224105075	Antiqua	1.ANT	1.ANT1	SAMN03256395
GCA_000834985.1_ASM83498v1_genomic	Pestoides G	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Caucasica	0.PE	0.PE2	SAMN03202985
GCA_001559935.1_ASM155993v1_genomic	KM918	1989	-32	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.4428286	43.4204809	Medievalis	2.MED	2.MED1	SAMN04331740
GCA_001509855.1_ASM150985v1_genomic	Yp2126	2011	-10	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN04012736
GCA_001509865.1_ASM150986v1_genomic	Yp1945	2009	-12	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.5120986	Orientalis	1.ORI	1.ORI1	SAMN04012733
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	M-1453	1991	-30	Kazakhstan	Atyrau	47.2286086	65.2093197	47.6605827	50.806203	Medievalis	2.MED	2.MED1	SAMN04376922
GCA_001617805.1_Yersinia_pestis_173_genomic	173	1978	-43	Kazakhstan	Mangystau Province	47.2286086	65.2093197	43.67672075	51.17970506055639	Medievalis	2.MED	2.MED1	SAMN04376919
GCA_001617785.1_Yersinia_pestis_M-549_genomic	M-549	1977	-44	Turkmenistan	Balkan	39.3763807	59.3924609	39.9353714	54.9120055	Medievalis	2.MED	2.MED1	SAMN04376917
GCA_001617715.1_Yersinia_pestis_M-519_genomic	M-519	1967	-54	Turkmenistan	Balkan	39.3763807	59.3924609	39.9353714	54.9120055	Medievalis	2.MED	2.MED1	SAMN04376048
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	M-1763	2002	-19	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN04376042
GCA_001613895.1_ASM161389v1_genomic	KM-816	1990	-31	Turkmenistan	Balkan	39.3763807	59.3924609	39.9353714	54.9120055	Medievalis	2.MED	2.MED1	SAMN04364500
GCA_001613885.1_ASM161388v1_genomic	M-978	1990	-31	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04364306
GCA_001613865.1_ASM161386v1_genomic	1116-D	1971	-50	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682	Medievalis	2.MED	2.MED1	SAMN04364301
GCA_001601285.1_ASM160128v1_genomic	I-1996	1970	-51	Russia	Zabaykalsky Krai	64.6863136	97.7453061	52.248521	115.956325	Antiqua	2.ANT	2.ANT3	SAMN04357319
GCA_001601735.1_ASM160173v1_genomic	A-1815	1980	-41	Kyrgyzstan	Talas Region	41.5089324	74.724091	42.445186899999996	72.14310491939636	Talassica	0.PE	0.PE4t	SAMN04337145
GCA_001601675.1_ASM160167v1_genomic	C-741	1999	-22	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.14988017944228	Caucasica	0.PE	0.PE2	SAMN04336076
GCA_001595585.1_ASM159558v1_genomic	M-1864	2009	-12	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04329024
GCA_000834925.1_ASM83492v1_genomic	Pestoides B	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Altaica	0.PE	0.PE4a	SAMN03218157
GCA_000834755.1_ASM83475v1_genomic	A1122	1939	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03074123
GCA_000834905.1_ASM83490v1_genomic	Java9	1957	-64	Indonesia	Central Java	-2.4833826	117.8902853	-5.6259648	110.37164897312938	Orientalis	1.ORI	1.ORI1	SAMN03216587
GCA_000834235.1_ASM83423v1_genomic	PBM19	[1950:2000]	[-71:-21]	NA	NA	NA	NA	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN03074081
GCA_000834315.1_ASM83431v1_genomic	Pestoides F	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Caucasica	0.PE	0.PE2	SAMN03121016
GCA_000970105.1_ASM97010v1_genomic	KIM 5	2007	-14	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03160723
GCA_001188735.1_ASM118873v1_genomic	1045	[1961:1976]	[-60:-45]	Azerbaijan	Baku	40.3936294	47.7872508	40.3754434	49.8326748	Medievalis	2.MED	2.MED1	SAMN03943674
GCA_001188795.1_ASM118879v1_genomic	3067	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943655
GCA_001188775.1_ASM118877v1_genomic	3770	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943654
GCA_001188755.1_ASM118875v1_genomic	8787	1992	-29	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943569
GCA_001188325.1_YPY_1_genomic	14735	[1961:1976]	[-60:-45]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943539
GCA_001188335.1_DYA_1_genomic	1670	[1950:2000]	[-71:-21]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03943538
GCA_001188815.1_ASM118881v1_genomic	2944	1975	-46	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.4428286	43.4204809	Medievalis	2.MED	2.MED1	SAMN03941711
GCA_001261975.1_YPW_8_IHQD_genomic	KIM 10v	[1968:2015]	[-53:-6]	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN03817042
GCA_001261985.1_YPW_3_IHQD_genomic	EV76D	[1926:2015]	[-95:-6]	Madagascar	NA	-18.9249604	46.4416422	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN03816156
GCA_001188935.1_ASM118893v1_genomic	1413	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03783058
GCA_001188715.1_ASM118871v1_genomic	1522	[1961:1976]	[-60:-45]	Armenia	Shirak Province	40.7696272	44.6736646	40.918594	43.8403536	Caucasica	0.PE	0.PE2	SAMN03783057
GCA_001188695.1_ASM118869v1_genomic	1412	[1966:1997]	[-55:-24]	Georgia	Samtskhe-Javakheti	41.6809707	44.0287382	41.52653525	43.2469570403887	Caucasica	0.PE	0.PE2	SAMN03782999
GCA_000006645.1_ASM664v1_genomic	KIM 10+	1968	-53	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02604093
GCA_000022845.1_ASM2284v1_genomic	Z176003	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02603873
GCA_000022825.1_ASM2282v1_genomic	D182038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603872
GCA_000022805.1_ASM2280v1_genomic	D106004	2006	-15	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603871
GCA_000222975.1_ASM22297v1_genomic	A1122	1939	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN02603531
GCA_000007885.1_ASM788v1_genomic	91001	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Microtus	0.PE	0.PE4m	SAMN02602970
GCA_000013825.1_ASM1382v1_genomic	Antiqua	1965	-56	Democratic Republic of the Congo	NA	-2.9814344	23.8222636	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02598369
GCA_000475155.2_YP24H_v2_genomic	24H	1998	-23	India	Tamil Nadu	22.3511148	78.6677428	10.9094334	78.3665347	Orientalis	1.ORI	1.ORI1	SAMN02470618
GCA_000475115.2_YP113_v2_genomic	113	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.7452633	Orientalis	1.ORI	1.ORI3	SAMN02470617
GCA_000475095.2_YP009_v2_genomic	9	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.7452633	Orientalis	1.ORI	1.ORI3	SAMN02470616
GCA_000475135.2_YPS03_v2_genomic	S3	2002	-19	India	Himachal Pradesh	22.3511148	78.6677428	31.81676015	77.34932051968858	Antiqua	2.ANT	2.ANT1	SAMN02470613
GCA_000705315.1_EDB10_058v1_genomic	EBD10-058	2010	-11	Canada	Saskatchewan	61.0666922	-107.9917071	55.5321257	-106.1412243	Orientalis	1.ORI	1.ORI1	SAMN02207408
GCA_000324805.2_EV76-CN_genomic	EV76	1926	-95	Madagascar	NA	-18.9249604	46.4416422	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN02403074
GCA_000182705.1_ASM18270v1_genomic	KIM D27	[1968:1998]	[-53:-23]	Iran	Kurdistan	32.6475314	54.5643516	35.672803	47.0124376	Medievalis	2.MED	2.MED1	SAMN02404405
GCA_000834885.1_ASM83488v1_genomic	Nicholisk 41	2008	-13	China	Heilongjiang	35.000074	104.999927	48.0000047	127.999992	Antiqua	2.ANT	2.ANT3	SAMN03216612
GCA_000269245.1_ASM26924v1_genomic	PY-113	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141506
GCA_000269465.1_ASM26946v1_genomic	PY-101	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503
GCA_000269165.1_ASM26916v1_genomic	PY-98	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141500
GCA_000268705.1_ASM26870v1_genomic	PY-32	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141467
GCA_000268505.1_ASM26850v1_genomic	PY-16	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141463
GCA_000268645.1_ASM26864v1_genomic	PY-15	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141462
GCA_000268465.1_ASM26846v1_genomic	PY-13	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141460
GCA_000268625.1_ASM26862v1_genomic	PY-12	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141459
GCA_000268605.1_ASM26860v1_genomic	PY-11	2007	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141458
GCA_000268445.1_ASM26844v1_genomic	PY-10	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141457
GCA_000268425.1_ASM26842v1_genomic	PY-09	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141456
GCA_000268405.1_ASM26840v1_genomic	PY-08	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141455
GCA_001188675.1_ASM118867v1_genomic	790	[1961:1976]	[-60:-45]	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT3	SAMN02769799
GCA_000590535.1_EV_NIIEG_genomic	EV NIIEG	1941	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688
GCA_000311885.1_ASM31188v1_genomic	INS	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02403946
GCA_000255855.1_ASM25585v1_genomic	AS200902147	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831187
GCA_000255835.1_ASM25583v1_genomic	BA200902009	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831186
GCA_000255815.1_ASM25581v1_genomic	BA200901990	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831185
GCA_000255735.1_ASM25573v1_genomic	BA200901799	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831184
GCA_000255795.1_ASM25579v1_genomic	BA200901703	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831183
GCA_000255755.1_ASM25575v1_genomic	AS200901539	2009	-12	United States of America	Nevada	39.7837304	-100.4458825	39.5158825	-116.8537227	Orientalis	1.ORI	1.ORI1	SAMN01831182
GCA_000255895.1_ASM25589v1_genomic	AS200901509	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831181
GCA_000255875.1_ASM25587v1_genomic	AS200901434	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831180
GCA_000255775.1_ASM25577v1_genomic	AS200901156	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831179
GCA_000182545.1_ASM18254v1_genomic	Pestoides A	[1950:1984]	[-71:-37]	NA	NA	NA	NA	NA	NA	Altaica	0.PE	0.PE4a	SAMN02403944
GCA_000182485.1_ASM18248v1_genomic	Nepal516	1967	-54	Nepal	Gandaki Pradesh	28.1083929	84.0917139	28.384096200000002	84.03632755245305	Antiqua	2.ANT	2.ANT1	SAMN02403941
GCA_000181455.2_ASM18145v2_genomic	CA88-4125	1988	-33	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN02403940
GCA_000325485.1_ASM32548v1_genomic	YN663	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403108
GCA_000325465.1_ASM32546v1_genomic	YN472	1957	-64	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403107
