Name	UFboot	aLRT	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample
GCA_000268425.1_ASM26842v1_genomic	NA	NA	2.344e-07	grey	4.860759999999994e-05	54	PY-09	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141456
NODE146	10.0	0.0	2.34e-08	black	4.811539999999994e-05	55.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000268605.1_ASM26860v1_genomic	NA	NA	2.34e-08	grey	4.813879999999994e-05	55	PY-11	2007	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141458
GCA_000311885.1_ASM31188v1_genomic	NA	NA	2.34e-08	grey	4.813879999999994e-05	56	INS	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02403946
NODE149	17.0	73.9	2.34e-08	black	4.8091999999999945e-05	59.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE150	22.0	73.9	2.088e-07	black	4.830079999999994e-05	58.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE151	32.0	80.7	2.344e-07	black	4.853519999999994e-05	57.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000268465.1_ASM26846v1_genomic	NA	NA	7.033e-07	grey	4.923849999999994e-05	57	PY-13	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141460
GCA_000269365.1_ASM26936v1_genomic	NA	NA	2.344e-07	grey	4.876959999999994e-05	58	PY-61	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141483
GCA_000269245.1_ASM26924v1_genomic	NA	NA	2.34e-08	grey	4.832419999999994e-05	59	PY-113	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141506
GCA_000268565.1_ASM26856v1_genomic	NA	NA	2.344e-07	grey	4.8326399999999944e-05	60	PY-03	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141450
GCA_000269465.1_ASM26946v1_genomic	NA	NA	2.344e-07	grey	4.7365299999999944e-05	61	PY-101	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503
GCA_003797205.1_ASM379720v1_genomic	NA	NA	2.344e-07	grey	4.502089999999995e-05	62	FDAARGOS_605	1969	-52	Bolivia	La Paz	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	Orientalis	1.ORI	1.ORI1	SAMN10228585
NODE158	13.0	0.0	2.34e-08	black	4.4575499999999946e-05	71.6484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE159	100.0	100.0	3.5166e-06	red	4.8092099999999946e-05	70.296875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE160	62.0	70.6	2.344e-07	black	4.8326499999999945e-05	68.59375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE161	24.0	0.0	2.34e-08	black	4.834989999999994e-05	66.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE162	100.0	92.1	2.344e-07	red	4.858429999999994e-05	65.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE163	40.0	0.0	2.34e-08	black	4.860769999999994e-05	64.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE164	16.0	0.0	2.34e-08	black	4.8631099999999935e-05	63.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324425.1_ASM32442v1_genomic	NA	NA	2.34e-08	grey	4.865449999999993e-05	63	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056
GCA_000324865.1_ASM32486v1_genomic	NA	NA	2.34e-08	grey	4.865449999999993e-05	64	F1984001	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077
GCA_000325485.1_ASM32548v1_genomic	NA	NA	2.34e-08	grey	4.8631099999999935e-05	65	YN663	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403108
GCA_000324625.1_ASM32462v1_genomic	NA	NA	2.34e-08	grey	4.860769999999994e-05	66	CMCCK100001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403066
NODE169	9.0	0.0	2.34e-08	black	4.837329999999994e-05	68.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE170	45.0	77.2	2.344e-07	black	4.860769999999994e-05	67.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325425.1_ASM32542v1_genomic	NA	NA	2.34e-08	grey	4.8631099999999935e-05	67	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105
GCA_000325445.1_ASM32544v1_genomic	NA	NA	2.344e-07	grey	4.884209999999994e-05	68	YN2588	2000	-21	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis	1.ORI	1.ORI2	SAMN02403106
GCA_000170275.1_ASM17027v1_genomic	NA	NA	2.34e-08	grey	4.8396699999999936e-05	69	F1991016	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02404399
NODE174	34.0	11.1	2.344e-07	black	4.8560899999999944e-05	70.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324645.1_ASM32464v1_genomic	NA	NA	2.34e-08	grey	4.858429999999994e-05	70	CMCCK110001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403067
GCA_000325405.1_ASM32540v1_genomic	NA	NA	2.344e-07	grey	4.879529999999994e-05	71	YN2179	1995	-26	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN02403104
GCA_000834235.1_ASM83423v1_genomic	NA	NA	2.34e-08	grey	4.811549999999994e-05	72	PBM19	[1950:2000]	[-71:-21]	NA	NA	NA	NA	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN03074081
GCA_000323985.1_ASM32398v1_genomic	NA	NA	7.033e-07	grey	4.527879999999994e-05	73	CMCC114001	1952	-69	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403034
NODE179	24.0	0.0	2.34e-08	black	4.455209999999995e-05	98.39871215820312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE180	100.0	97.7	1.1722e-06	red	4.572429999999995e-05	93.17242431640625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE181	100.0	77.2	2.344e-07	black	4.595869999999995e-05	89.9698486328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE182	100.0	76.8	2.344e-07	black	4.619309999999995e-05	88.939697265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE183	18.0	0.0	2.34e-08	black	4.6216499999999946e-05	87.87939453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE184	12.0	0.0	2.34e-08	black	4.623989999999994e-05	86.7587890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE185	15.0	0.0	2.34e-08	black	4.626329999999994e-05	85.517578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE186	12.0	0.0	2.34e-08	black	4.628669999999994e-05	84.03515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE187	11.0	0.0	2.34e-08	black	4.6310099999999935e-05	82.5703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE188	22.0	0.0	2.34e-08	black	4.633349999999993e-05	81.140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE189	100.0	78.8	2.344e-07	black	4.656789999999993e-05	79.28125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE190	100.0	77.7	2.344e-07	black	4.680229999999993e-05	77.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE191	100.0	93.3	7.033e-07	red	4.750559999999993e-05	76.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE192	100.0	90.7	4.689e-07	red	4.7974499999999925e-05	75.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE193	48.0	0.0	2.34e-08	black	4.799789999999992e-05	74.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000255875.1_ASM25587v1_genomic	NA	NA	2.34e-08	grey	4.802129999999992e-05	74	AS200901434	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831180
GCA_000255895.1_ASM25589v1_genomic	NA	NA	2.34e-08	grey	4.802129999999992e-05	75	AS200901509	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831181
GCA_000255855.1_ASM25585v1_genomic	NA	NA	2.344e-07	grey	4.8208899999999924e-05	76	AS200902147	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831187
GCA_000834495.1_ASM83449v1_genomic	NA	NA	2.34e-08	grey	4.7528999999999924e-05	77	El Dorado	2002	-19	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN03145064
NODE198	100.0	94.2	7.033e-07	red	4.750559999999993e-05	78.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000255815.1_ASM25581v1_genomic	NA	NA	2.34e-08	grey	4.7528999999999924e-05	78	BA200901990	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831185
GCA_000255835.1_ASM25583v1_genomic	NA	NA	2.344e-07	grey	4.7739999999999926e-05	79	BA200902009	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831186
NODE201	28.0	0.0	2.34e-08	black	4.659129999999993e-05	81.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE202	100.0	94.2	4.689e-07	red	4.7060199999999926e-05	80.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000255775.1_ASM25577v1_genomic	NA	NA	2.344e-07	grey	4.7294599999999925e-05	80	AS200901156	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831179
GCA_000255795.1_ASM25579v1_genomic	NA	NA	2.34e-08	grey	4.708359999999992e-05	81	BA200901703	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831183
GCA_000255755.1_ASM25575v1_genomic	NA	NA	2.34e-08	grey	4.6614699999999925e-05	82	AS200901539	2009	-12	United States of America	Nevada	39.7837304	-100.4458825	39.515882500000004	-116.85372269999999	Orientalis	1.ORI	1.ORI1	SAMN01831182
GCA_000705315.1_EDB10_058v1_genomic	NA	NA	2.34e-08	grey	4.635689999999993e-05	83	EBD10-058	2010	-11	Canada	Saskatchewan	61.0666922	-107.9917071	55.5321257	-106.1412243	Orientalis	1.ORI	1.ORI1	SAMN02207408
GCA_000834335.1_ASM83433v1_genomic	NA	NA	2.34e-08	grey	4.633349999999993e-05	84	Shasta	1954	-67	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03120838
NODE208	14.0	0.0	2.34e-08	black	4.6310099999999935e-05	85.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001509865.1_ASM150986v1_genomic	NA	NA	2.344e-07	grey	4.6544499999999934e-05	85	Yp1945	2009	-12	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.51209859999999	Orientalis	1.ORI	1.ORI1	SAMN04012733
GCA_001693595.1_ASM169359v1_genomic	NA	NA	2.344e-07	grey	4.6544499999999934e-05	86	Cadman	2016	-5	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN05282282
GCA_000255735.1_ASM25573v1_genomic	NA	NA	2.34e-08	grey	4.628669999999994e-05	87	BA200901799	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831184
GCA_000834775.1_ASM83477v1_genomic	NA	NA	2.34e-08	grey	4.626329999999994e-05	88	Dodson	1967	-54	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN03161124
Reference	NA	NA	1.8755e-06	grey	4.8091999999999945e-05	89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001509855.1_ASM150985v1_genomic	NA	NA	2.34e-08	grey	4.6216499999999946e-05	90	Yp2126	2011	-10	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN04012736
GCA_000181455.2_ASM18145v2_genomic	NA	NA	2.34e-08	grey	4.598209999999995e-05	91	CA88-4125	1988	-33	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN02403940
NODE216	100.0	93.2	7.033e-07	red	4.642759999999995e-05	96.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE217	99.0	74.5	2.344e-07	black	4.666199999999995e-05	94.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE218	21.0	0.0	2.34e-08	black	4.6685399999999944e-05	93.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE219	20.0	0.0	2.34e-08	black	4.670879999999994e-05	92.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000268525.1_ASM26852v1_genomic	NA	NA	2.344e-07	grey	4.694319999999994e-05	92	PY-19	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141464
GCA_000475155.2_YP24H_v2_genomic	NA	NA	3.751e-06	grey	5.045979999999994e-05	93	24H	1998	-23	India	Tamil Nadu	22.3511148	78.6677428	10.909433400000001	78.3665347	Orientalis	1.ORI	1.ORI1	SAMN02470618
GCA_000222975.1_ASM22297v1_genomic	NA	NA	2.34e-08	grey	4.670879999999994e-05	94	A1122	1939	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN02603531
NODE223	26.0	0.0	2.34e-08	black	4.6685399999999944e-05	96.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE224	39.0	0.0	2.34e-08	black	4.670879999999994e-05	95.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000269005.1_ASM26900v1_genomic	NA	NA	2.34e-08	grey	4.673219999999994e-05	95	PY-72	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141489
GCA_000269025.1_ASM26902v1_genomic	NA	NA	9.377e-07	grey	4.7646499999999944e-05	96	PY-76	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141490
GCA_000268985.1_ASM26898v1_genomic	NA	NA	2.344e-07	grey	4.691979999999994e-05	97	PY-71	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141488
GCA_000834755.1_ASM83475v1_genomic	NA	NA	2.34e-08	grey	4.6450999999999945e-05	98	A1122	1939	-82	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03074123
NODE229	100.0	96.3	9.377e-07	red	4.548979999999995e-05	103.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE230	99.0	89.3	4.689e-07	red	4.595869999999995e-05	101.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE231	27.0	0.0	2.34e-08	black	4.598209999999995e-05	100.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE232	27.0	0.0	2.34e-08	black	4.6005499999999944e-05	99.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324805.2_EV76-CN_genomic	NA	NA	2.344e-07	grey	4.623989999999994e-05	99	EV76	1926	-95	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN02403074
GCA_001261985.1_YPW_3_IHQD_genomic	NA	NA	2.34e-08	grey	4.602889999999994e-05	100	EV76D	[1926:2015]	[-95:-6]	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN03816156
IP283	NA	NA	2.34e-08	grey	4.6005499999999944e-05	101	IP283	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	IP283
NODE236	99.0	86.8	4.689e-07	red	4.642759999999995e-05	103.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE237	92.0	70.7	4.689e-07	black	4.6896499999999946e-05	102.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000475095.2_YP009_v2_genomic	NA	NA	2.1099e-06	grey	4.9006399999999945e-05	102	9	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	SAMN02470616
GCA_000475115.2_YP113_v2_genomic	NA	NA	4.689e-07	grey	4.7365399999999945e-05	103	113	1994	-27	India	Gujarat	22.3511148	78.6677428	22.3850008	71.74526329999999	Orientalis	1.ORI	1.ORI3	SAMN02470617
GCA_000590535.1_EV_NIIEG_genomic	NA	NA	2.34e-08	grey	4.6450999999999945e-05	104	EV NIIEG	1941	-80	Russia	Kirov Oblast	64.6863136	97.7453061	57.9665589	49.4074599	Orientalis	1.ORI	1.ORI3	SAMN02598688
NODE241	49.0	0.0	2.34e-08	black	4.551319999999995e-05	105.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000168235.2_ASM16823v2_genomic	NA	NA	2.34e-08	grey	4.5536599999999946e-05	105	IP275	1995	-26	Madagascar	Province de Fianarantsoa	-18.9249604	46.441642200000004	-21.743247	46.6145685	Orientalis	1.ORI	1.ORI3	SAMN02404398
GCA_000169635.1_ASM16963v1_genomic	NA	NA	2.34e-08	grey	4.5536599999999946e-05	106	MG05-1020	2005	-16	Madagascar	NA	-18.9249604	46.441642200000004	NA	NA	Orientalis	1.ORI	1.ORI3	SAMN02404403
NODE244	13.0	0.0	2.34e-08	black	4.452869999999995e-05	109.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE245	100.0	91.8	4.689e-07	red	4.499759999999995e-05	108.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE246	100.0	99.8	1.8755e-06	red	4.687309999999995e-05	107.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000834905.1_ASM83490v1_genomic	NA	NA	2.34e-08	grey	4.6896499999999946e-05	107	Java9	1957	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN03216587
GCA_003798085.1_ASM379808v1_genomic	NA	NA	2.34e-08	grey	4.6896499999999946e-05	108	FDAARGOS_604	1957	-64	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMN10228584
GCA_900460465.1_57940_B01_genomic	NA	NA	2.34e-08	grey	4.502099999999995e-05	109	NCTC5923	1939	-82	Indonesia	Central Java	-2.4833826	117.89028529999999	-5.6259648	110.37164897312937	Orientalis	1.ORI	1.ORI1	SAMEA104281628
NODE250	100.0	99.0	1.8755e-06	red	4.640419999999995e-05	110.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000182505.1_ASM18250v1_genomic	NA	NA	2.34e-08	grey	4.642759999999995e-05	110	India195	[1898:1950]	[-123:-71]	India	Maharashtra	22.3511148	78.6677428	18.906835600000004	75.6741579	Orientalis	1.ORI	1.ORI1	SAMN02403942
IP579	NA	NA	2.34e-08	grey	4.642759999999995e-05	111	IP579	1908	-113	India	NA	22.3511148	78.6677428	NA	NA	Orientalis	1.ORI	1.ORI1	IP579
GCA_001487065.1_Yersinia_pestis_genomic	NA	NA	2.34e-08	grey	4.4505299999999955e-05	112	Algeria3	[2000:2016]	[-21:-5]	Algeria	MSila	28.000027199999998	2.9999825	35.1300205	4.200310671358427	Orientalis	1.ORI	1.ORI1	SAMEA3673143
GCA_000182525.1_ASM18252v1_genomic	NA	NA	2.34e-08	grey	4.448189999999996e-05	113	PEXU2	1966	-55	Brazil	State of Mato Grosso	-10.333333300000001	-53.2	-12.2115009	-55.5716547	Orientalis	1.ORI	1.ORI1	SAMN02403943
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	NA	NA	2.34e-08	grey	4.445849999999996e-05	114	ZE94-2122	1994	-27	Zimbabwe	Midlands	-18.4554963	29.746841399999997	-19.2785043	29.879085200000002	Orientalis	1.ORI	1.ORI1	SAMN02999506
GCA_000324825.1_ASM32482v1_genomic	NA	NA	2.344e-07	grey	4.4646099999999965e-05	115	F1946001	1946	-75	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403075
NODE257	100.0	92.9	7.033e-07	red	4.1363999999999965e-05	124.001953125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE258	13.0	0.0	2.34e-08	black	4.138739999999996e-05	123.00390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE259	9.0	0.0	2.34e-08	black	4.141079999999996e-05	122.0078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE260	14.0	0.0	2.34e-08	black	4.1434199999999956e-05	121.015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE261	23.0	0.0	2.34e-08	black	4.1457599999999954e-05	120.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE262	9.0	0.0	2.34e-08	black	4.148099999999995e-05	119.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE263	14.0	0.0	2.34e-08	black	4.150439999999995e-05	118.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE264	16.0	0.0	2.34e-08	black	4.1527799999999945e-05	117.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE265	100.0	78.4	2.344e-07	black	4.1762199999999944e-05	116.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324845.1_ASM32484v1_genomic	NA	NA	2.34e-08	grey	4.178559999999994e-05	116	F1954001	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403076
GCA_000325365.1_ASM32536v1_genomic	NA	NA	2.34e-08	grey	4.178559999999994e-05	117	YN1065	1954	-67	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403102
GCA_000324365.1_ASM32436v1_genomic	NA	NA	2.344e-07	grey	4.1762199999999944e-05	118	CMCC84033	1979	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403053
GCA_000324785.1_ASM32478v1_genomic	NA	NA	2.34e-08	grey	4.1527799999999945e-05	119	E1979001	1979	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403021
GCA_000325385.1_ASM32538v1_genomic	NA	NA	2.34e-08	grey	4.150439999999995e-05	120	YN1683	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403103
GCA_000324765.1_ASM32476v1_genomic	NA	NA	2.34e-08	grey	4.148099999999995e-05	121	E1977001	1977	-44	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403073
GCA_000324405.1_ASM32440v1_genomic	NA	NA	4.689e-07	grey	4.1903099999999955e-05	122	CMCC84046	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055
GCA_000324385.1_ASM32438v1_genomic	NA	NA	2.34e-08	grey	4.1434199999999956e-05	123	CMCC84038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054
GCA_000022825.1_ASM2282v1_genomic	NA	NA	2.34e-08	grey	4.141079999999996e-05	124	D182038	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603872
GCA_000325465.1_ASM32546v1_genomic	NA	NA	2.34e-08	grey	4.138739999999996e-05	125	YN472	1957	-64	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403107
GCA_000022805.1_ASM2280v1_genomic	NA	NA	2.34e-08	grey	4.0449699999999966e-05	126	D106004	2006	-15	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603871
NODE277	98.0	93.1	7.033e-07	red	4.089519999999997e-05	129.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE278	26.0	0.0	2.34e-08	black	4.0918599999999964e-05	128.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE279	100.0	79.2	2.344e-07	black	4.115299999999996e-05	127.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323445.1_ASM32344v1_genomic	NA	NA	2.34e-08	grey	4.117639999999996e-05	127	5	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006
